geoID,geoID2,geography,simpleGeography,meanSunriseTime,q1,q2,q3
310M100US46780,46780,"Van Wert, OH Micro Area","Van Wert, OH",7:10,-31,36,155
310M100US34660,34660,"Murray, KY Micro Area","Murray, KY",6:26,23,78,174
310M100US28540,28540,"Ketchikan, AK Micro Area","Ketchikan, AK",6:15,31,88,138
310M100US48460,48460,"West Plains, MO Micro Area","West Plains, MO",6:40,14,67,117
310M100US47420,47420,"Wahpeton, ND-MN Micro Area","Wahpeton, ND",6:57,-11,46,102
310M100US38420,38420,"Platteville, WI Micro Area","Platteville, WI",6:33,7,75,185
310M100US12260,12260,"Augusta-Richmond County, GA-SC Metro Area","Augusta, GA",7:01,-14,51,123
310M100US25860,25860,"Hickory-Lenoir-Morganton, NC Metro Area","Hickory, NC",6:58,-13,51,123
310M100US16700,16700,"Charleston-North Charleston-Summerville, SC Metro Area","Charleston, SC",6:53,0,60,136
310M100US26540,26540,"Huntington, IN Micro Area","Huntington, IN",7:14,-41,33,228
310M100US41500,41500,"Salinas, CA Metro Area","Salinas, CA",6:39,0,72,147
310M100US12460,12460,"Bainbridge, GA Micro Area","Bainbridge, GA",7:11,-20,37,91
310M100US41140,41140,"St. Joseph, MO-KS Metro Area","St. Joseph, MO",6:51,-9,55,162
310M100US43980,43980,"Spencer, IA Micro Area","Spencer, IA",6:52,-5,50,107
310M100US32860,32860,"Menomonie, WI Micro Area","Menomonie, WI",6:39,-8,69,225
310M100US21860,21860,"Fairmont, MN Micro Area","Fairmont, MN",6:49,-2,54,114
310M100US12660,12660,"Baraboo, WI Micro Area","Baraboo, WI",6:30,9,78,168
310M100US47920,47920,"Washington Court House, OH Micro Area","Washington Court House, OH",7:06,-37,42,154
310M100US49260,49260,"Woodward, OK Micro Area","Woodward, OK",7:10,-30,33,82
310M100US45000,45000,"Susanville, CA Micro Area","Susanville, CA",6:34,-17,74,149
310M100US16020,16020,"Cape Girardeau-Jackson, MO-IL Metro Area","Cape Girardeau, MO",6:30,15,79,161
310M100US19620,19620,"Del Rio, TX Micro Area","Del Rio, TX",7:16,-22,29,95
310M100US32300,32300,"Martinsville, VA Micro Area","Martinsville, VA",6:52,-5,58,134
310M100US38740,38740,"Poplar Bluff, MO Micro Area","Poplar Bluff, MO",6:34,13,73,128
310M100US48940,48940,"Wilmington, OH Micro Area","Wilmington, OH",7:07,-26,43,162
310M100US27300,27300,"Jacksonville, IL Micro Area","Jacksonville, IL",6:33,18,72,141
310M100US43340,43340,"Shreveport-Bossier City, LA Metro Area","Shreveport, LA",6:48,2,62,139
310M100US34100,34100,"Morristown, TN Metro Area","Morristown, TN",7:06,-19,47,136
310M100US19860,19860,"Dickinson, ND Micro Area","Dickinson, ND",6:22,16,81,129
310M100US32500,32500,"Maysville, KY Micro Area","Maysville, KY",7:07,-22,43,127
310M100US37900,37900,"Peoria, IL Metro Area","Peoria, IL",6:30,18,80,149
310M100US46060,46060,"Tucson, AZ Metro Area","Tucson, AZ",6:17,28,96,179
310M100US14620,14620,"Bradford, PA Micro Area","Bradford, PA",6:46,-5,62,142
310M100US48740,48740,"Willimantic, CT Micro Area","Willimantic, CT",6:20,26,93,175
310M100US11300,11300,"Anderson, IN Metro Area","Anderson, IN",7:14,-28,39,132
310M100US10940,10940,"Alma, MI Micro Area","Alma, MI",7:10,-30,39,172
310M100US41180,41180,"St. Louis, MO-IL Metro Area","St. Louis, MO",6:33,16,81,159
310M100US40780,40780,"Russellville, AR Micro Area","Russellville, AR",6:45,-5,63,147
310M100US19780,19780,"Des Moines-West Des Moines, IA Metro Area","Des Moines, IA",6:46,13,64,124
310M100US47340,47340,"Wabash, IN Micro Area","Wabash, IN",7:15,-37,32,112
310M100US27860,27860,"Jonesboro, AR Metro Area","Jonesboro, AR",6:35,17,72,137
310M100US12900,12900,"Batesville, AR Micro Area","Batesville, AR",6:39,4,70,139
310M100US41060,41060,"St. Cloud, MN Metro Area","St. Cloud, MN",6:48,-1,61,158
310M100US17380,17380,"Cleveland, MS Micro Area","Cleveland, MS",6:35,17,70,135
310M100US12220,12220,"Auburn-Opelika, AL Metro Area","Auburn, AL",6:14,38,96,171
310M100US41580,41580,"Salisbury, NC Micro Area","Salisbury, NC",6:54,-9,58,133
310M100US34340,34340,"Mount Airy, NC Micro Area","Mount Airy, NC",6:55,-5,57,112
310M100US35380,35380,"New Orleans-Metairie-Kenner, LA Metro Area","New Orleans, LA",6:33,13,80,150
310M100US31660,31660,"Malone, NY Micro Area","Malone, NY",6:28,20,79,153
310M100US32380,32380,"Mason City, IA Micro Area","Mason City, IA",6:44,-2,61,134
310M100US16220,16220,"Casper, WY Metro Area","Casper, WY",6:37,14,70,122
310M100US17740,17740,"Coldwater, MI Micro Area","Coldwater, MI",7:11,-37,41,140
310M100US49780,49780,"Zanesville, OH Micro Area","Zanesville, OH",7:00,-26,50,143
310M100US34580,34580,"Mount Vernon-Anacortes, WA Metro Area","Mount Vernon, WA",6:40,-1,73,152
310M100US32740,32740,"Meadville, PA Micro Area","Meadville, PA",6:52,-8,58,139
310M100US23700,23700,"Gallup, NM Micro Area","Gallup, NM",6:47,18,63,96
310M100US13100,13100,"Beatrice, NE Micro Area","Beatrice, NE",6:59,-20,49,103
310M100US40420,40420,"Rockford, IL Metro Area","Rockford, IL",6:27,15,86,179
310M100US31020,31020,"Longview, WA Metro Area","Longview, WA",6:43,-11,67,150
310M100US33980,33980,"Morehead City, NC Micro Area","Morehead City, NC",6:40,12,71,142
310M100US27020,27020,"Iron Mountain, MI-WI Micro Area","Iron Mountain, MI",6:23,19,82,172
310M100US17580,17580,"Clovis, NM Micro Area","Clovis, NM",6:25,21,81,165
310M100US37620,37620,"Parkersburg-Marietta-Vienna, WV-OH Metro Area","Parkersburg, WV",6:58,-12,52,125
310M100US31740,31740,"Manhattan, KS Metro Area","Manhattan, KS",6:58,-10,51,121
310M100US36340,36340,"Oil City, PA Micro Area","Oil City, PA",6:50,-9,61,161
310M100US47180,47180,"Vincennes, IN Micro Area","Vincennes, IN",7:22,-35,26,114
310M100US29580,29580,"Lancaster, SC Micro Area","Lancaster, SC",6:56,-7,60,135
310M100US18820,18820,"Crawfordsville, IN Micro Area","Crawfordsville, IN",7:19,-35,30,136
310M100US31260,31260,"Lufkin, TX Micro Area","Lufkin, TX",6:52,2,56,132
310M100US36460,36460,"Olean, NY Micro Area","Olean, NY",6:45,-4,64,146
310M100US10660,10660,"Albert Lea, MN Micro Area","Albert Lea, MN",6:45,-4,61,151
310M100US25460,25460,"Harrison, AR Micro Area","Harrison, AR",6:45,9,65,129
310M100US22500,22500,"Florence, SC Metro Area","Florence, SC",6:52,2,59,121
310M100US27180,27180,"Jackson, TN Metro Area","Jackson, TN",6:28,23,82,165
310M100US10140,10140,"Aberdeen, WA Micro Area","Aberdeen, WA",6:46,-13,65,153
310M100US21340,21340,"El Paso, TX Metro Area","El Paso, TX",6:38,15,76,154
310M100US20460,20460,"Durant, OK Micro Area","Durant, OK",6:58,-15,51,113
310M100US19140,19140,"Dalton, GA Metro Area","Dalton, GA",7:12,-12,39,141
310M100US16300,16300,"Cedar Rapids, IA Metro Area","Cedar Rapids, IA",6:38,16,72,147
310M100US37100,37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area","Oxnard, CA",6:29,14,84,153
310M100US49060,49060,"Winfield, KS Micro Area","Winfield, KS",7:00,-13,47,166
310M100US43100,43100,"Sheboygan, WI Metro Area","Sheboygan, WI",6:22,13,87,242
310M100US19700,19700,"Deming, NM Micro Area","Deming, NM",6:44,-13,63,111
310M100US24380,24380,"Grants, NM Micro Area","Grants, NM",6:44,0,65,117
310M100US45580,45580,"Thomaston, GA Micro Area","Thomaston, GA",7:10,-22,40,150
310M100US15740,15740,"Cambridge, OH Micro Area","Cambridge, OH",6:58,-19,54,158
310M100US33180,33180,"Middlesborough, KY Micro Area","Middlesborough, KY",7:07,-22,43,111
310M100US41740,41740,"San Diego-Carlsbad-San Marcos, CA Metro Area","San Diego, CA",6:21,28,94,173
310M100US26220,26220,"Hood River, OR Micro Area","Hood River, OR",6:37,19,69,129
310M100US31700,31700,"Manchester-Nashua, NH Metro Area","Manchester, NH",6:17,35,99,163
310M100US13300,13300,"Beeville, TX Micro Area","Beeville, TX",7:04,-26,43,140
310M100US33780,33780,"Monroe, MI Metro Area","Monroe, MI",7:05,-25,50,150
310M100US29300,29300,"LaGrange, GA Micro Area","LaGrange, GA",7:13,-21,38,125
310M100US42420,42420,"Scottsbluff, NE Micro Area","Scottsbluff, NE",6:26,22,80,130
310M100US40580,40580,"Rocky Mount, NC Metro Area","Rocky Mount, NC",6:44,7,68,147
310M100US36900,36900,"Ottumwa, IA Micro Area","Ottumwa, IA",6:41,-13,66,199
310M100US42340,42340,"Savannah, GA Metro Area","Savannah, GA",6:57,-1,58,130
310M100US36700,36700,"Orangeburg, SC Micro Area","Orangeburg, SC",6:56,-17,56,139
310M100US47820,47820,"Washington, NC Micro Area","Washington, NC",6:40,13,72,124
310M100US13940,13940,"Blackfoot, ID Micro Area","Blackfoot, ID",7:01,-17,49,103
310M100US38860,38860,"Portland-South Portland-Biddeford, ME Metro Area","Portland, ME",6:13,38,102,169
310M100US35740,35740,"Norfolk, NE Micro Area","Norfolk, NE",7:01,-27,45,102
310M100US19900,19900,"Dillon, SC Micro Area","Dillon, SC",6:50,0,61,164
310M100US45820,45820,"Topeka, KS Metro Area","Topeka, KS",6:55,0,56,114
310M100US30260,30260,"Lewisburg, PA Micro Area","Lewisburg, PA",6:39,6,72,150
310M100US17340,17340,"Clearlake, CA Micro Area","Clearlake, CA",6:42,2,72,143
310M100US38020,38020,"Phoenix Lake-Cedar Ridge, CA Micro Area","Phoenix Lake, CA",6:33,17,78,146
310M100US26660,26660,"Huntsville, TX Micro Area","Huntsville, TX",6:55,1,59,196
310M100US16460,16460,"Centralia, IL Micro Area","Centralia, IL",6:28,8,83,206
310M100US24300,24300,"Grand Junction, CO Metro Area","Grand Junction, CO",6:46,5,64,131
310M100US34780,34780,"Muskogee, OK Micro Area","Muskogee, OK",6:54,-8,56,116
310M100US28700,28700,"Kingsport-Bristol-Bristol, TN-VA Metro Area","Kingsport, TN",7:02,-13,50,126
310M100US35020,35020,"Natchez, MS-LA Micro Area","Natchez, MS",6:38,10,71,124
310M100US18020,18020,"Columbus, IN Metro Area","Columbus, IN",7:16,-26,34,111
310M100US48660,48660,"Wichita Falls, TX Metro Area","Wichita Falls, TX",7:07,-14,40,110
310M100US48700,48700,"Williamsport, PA Metro Area","Williamsport, PA",6:40,2,70,154
310M100US40740,40740,"Roswell, NM Micro Area","Roswell, NM",6:31,18,77,130
310M100US19740,19740,"Denver-Aurora-Broomfield, CO Metro Area","Denver, CO",6:32,23,86,162
310M100US42860,42860,"Seneca, SC Micro Area","Seneca, SC",7:04,-13,49,130
310M100US20220,20220,"Dubuque, IA Metro Area","Dubuque, IA",6:34,15,76,158
310M100US46340,46340,"Tyler, TX Metro Area","Tyler, TX",6:54,1,59,129
310M100US46740,46740,"Valley, AL Micro Area","Valley, AL",6:13,28,102,178
310M100US48620,48620,"Wichita, KS Metro Area","Wichita, KS",7:01,-9,51,127
310M100US36540,36540,"Omaha-Council Bluffs, NE-IA Metro Area","Omaha, NE",6:56,1,57,128
310M100US30660,30660,"Lincoln, IL Micro Area","Lincoln, IL",6:29,22,81,157
310M100US23380,23380,"Fremont, OH Micro Area","Fremont, OH",7:04,-26,46,200
310M100US27100,27100,"Jackson, MI Metro Area","Jackson, MI",7:09,-23,44,148
310M100US31500,31500,"Madison, IN Micro Area","Madison, IN",7:13,-36,39,194
310M100US19100,19100,"Dallas-Fort Worth-Arlington, TX Metro Area","Dallas, TX",7:00,-5,58,131
310M100US25420,25420,"Harrisburg-Carlisle, PA Metro Area","Harrisburg, PA",6:39,14,74,147
310M100US32820,32820,"Memphis, TN-MS-AR Metro Area","Memphis, TN",6:32,24,85,172
310M100US30420,30420,"Lexington, NE Micro Area","Lexington, NE",7:11,-33,35,113
310M100US37340,37340,"Palm Bay-Melbourne-Titusville, FL Metro Area","Palm Bay, FL",6:56,0,60,131
310M100US49100,49100,"Winona, MN Micro Area","Winona, MN",6:38,6,69,174
310M100US22260,22260,"Fergus Falls, MN Micro Area","Fergus Falls, MN",6:55,-8,55,116
310M100US44420,44420,"Staunton-Waynesboro, VA Micro Area","Staunton, VA",6:48,0,67,133
310M100US43140,43140,"Shelby, NC Micro Area","Shelby, NC",6:58,-5,57,123
310M100US39380,39380,"Pueblo, CO Metro Area","Pueblo, CO",6:31,14,80,173
310M100US24740,24740,"Greenville, MS Micro Area","Greenville, MS",6:37,18,73,148
310M100US28900,28900,"Klamath Falls, OR Micro Area","Klamath Falls, OR",6:38,7,72,150
310M100US36260,36260,"Ogden-Clearfield, UT Metro Area","Ogden, UT",7:00,-17,55,138
310M100US46140,46140,"Tulsa, OK Metro Area","Tulsa, OK",6:56,-2,59,127
310M100US22580,22580,"Forest City, NC Micro Area","Forest City, NC",7:00,-11,53,131
310M100US13860,13860,"Bishop, CA Micro Area","Bishop, CA",6:26,25,79,147
310M100US23180,23180,"Frankfort, KY Micro Area","Frankfort, KY",7:11,-10,42,105
310M100US39500,39500,"Quincy, IL-MO Micro Area","Quincy, IL",6:37,17,74,144
310M100US19580,19580,"Defiance, OH Micro Area","Defiance, OH",7:09,-30,43,195
310M100US17260,17260,"Clarksdale, MS Micro Area","Clarksdale, MS",6:35,23,74,165
310M100US44500,44500,"Stephenville, TX Micro Area","Stephenville, TX",7:06,-6,42,118
310M100US15820,15820,"Campbellsville, KY Micro Area","Campbellsville, KY",7:13,-31,36,103
310M100US43300,43300,"Sherman-Denison, TX Metro Area","Sherman, TX",6:59,-15,55,142
310M100US26860,26860,"Indiana, PA Micro Area","Indiana, PA",6:48,-7,66,158
310M100US16620,16620,"Charleston, WV Metro Area","Charleston, WV",6:59,-5,57,124
310M100US28140,28140,"Kansas City, MO-KS Metro Area","Kansas City, MO",6:50,6,67,136
310M100US13020,13020,"Bay City, MI Metro Area","Bay City, MI",7:07,-16,47,138
310M100US33300,33300,"Milledgeville, GA Micro Area","Milledgeville, GA",7:06,-11,46,166
310M100US14540,14540,"Bowling Green, KY Metro Area","Bowling Green, KY",6:18,34,95,212
310M100US33500,33500,"Minot, ND Micro Area","Minot, ND",7:16,-23,33,90
310M100US26900,26900,"Indianapolis-Carmel, IN Metro Area","Indianapolis, IN",7:16,-16,42,118
310M100US16980,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area","Chicago, IL",6:23,27,101,182
310M100US11740,11740,"Ashland, OH Micro Area","Ashland, OH",7:01,-16,53,142
310M100US16500,16500,"Centralia, WA Micro Area","Centralia, WA",6:43,-11,73,160
310M100US32260,32260,"Marshalltown, IA Micro Area","Marshalltown, IA",6:43,2,65,197
310M100US19500,19500,"Decatur, IL Metro Area","Decatur, IL",6:28,21,83,176
310M100US24020,24020,"Glens Falls, NY Metro Area","Glens Falls, NY",6:26,22,88,169
310M100US26300,26300,"Hot Springs, AR Metro Area","Hot Springs, AR",6:45,13,68,142
310M100US22700,22700,"Fort Dodge, IA Micro Area","Fort Dodge, IA",6:48,-5,60,154
310M100US38620,38620,"Ponca City, OK Micro Area","Ponca City, OK",7:00,-15,48,113
310M100US33340,33340,"Milwaukee-Waukesha-West Allis, WI Metro Area","Milwaukee, WI",6:24,30,93,181
310M100US49380,49380,"Worthington, MN Micro Area","Worthington, MN",6:54,-21,54,169
310M100US24420,24420,"Grants Pass, OR Micro Area","Grants Pass, OR",6:45,6,66,147
310M100US30580,30580,"Liberal, KS Micro Area","Liberal, KS",7:16,-43,30,167
310M100US48980,48980,"Wilson, NC Micro Area","Wilson, NC",6:44,9,68,138
310M100US23060,23060,"Fort Wayne, IN Metro Area","Fort Wayne, IN",7:12,-19,44,130
310M100US15340,15340,"Bucyrus, OH Micro Area","Bucyrus, OH",7:04,-20,49,131
310M100US40260,40260,"Roanoke Rapids, NC Micro Area","Roanoke Rapids, NC",6:43,4,71,150
310M100US40860,40860,"Rutland, VT Micro Area","Rutland, VT",6:23,26,89,156
310M100US25580,25580,"Hastings, NE Micro Area","Hastings, NE",7:05,-17,43,97
310M100US43500,43500,"Silver City, NM Micro Area","Silver City, NM",6:46,0,65,136
310M100US32140,32140,"Marshall, MN Micro Area","Marshall, MN",6:54,3,53,104
310M100US20740,20740,"Eau Claire, WI Metro Area","Eau Claire, WI",6:37,10,75,199
310M100US10740,10740,"Albuquerque, NM Metro Area","Albuquerque, NM",6:39,17,78,153
310M100US39820,39820,"Redding, CA Metro Area","Redding, CA",6:41,13,71,148
310M100US29100,29100,"La Crosse, WI-MN Metro Area","La Crosse, WI",6:36,16,76,186
310M100US39980,39980,"Richmond, IN Micro Area","Richmond, IN",7:11,-24,42,165
310M100US42580,42580,"Seaford, DE Micro Area","Seaford, DE",6:34,21,84,160
310M100US28500,28500,"Kerrville, TX Micro Area","Kerrville, TX",7:09,-7,43,104
310M100US44600,44600,"Steubenville-Weirton, OH-WV Metro Area","Steubenville, OH",6:54,-20,63,172
310M100US38460,38460,"Plattsburgh, NY Micro Area","Plattsburgh, NY",6:25,25,88,185
310M100US45020,45020,"Sweetwater, TX Micro Area","Sweetwater, TX",7:14,-25,35,102
310M100US12580,12580,"Baltimore-Towson, MD Metro Area","Baltimore, MD",6:38,16,85,154
310M100US37580,37580,"Paris, TX Micro Area","Paris, TX",6:55,-7,57,137
310M100US37420,37420,"Pampa, TX Micro Area","Pampa, TX",7:16,-37,32,96
310M100US18380,18380,"Cordele, GA Micro Area","Cordele, GA",7:08,-8,44,97
310M100US47380,47380,"Waco, TX Metro Area","Waco, TX",7:01,-4,53,133
310M100US45860,45860,"Torrington, CT Micro Area","Torrington, CT",6:24,30,95,156
310M100US21300,21300,"Elmira, NY Metro Area","Elmira, NY",6:39,19,74,151
310M100US40700,40700,"Roseburg, OR Micro Area","Roseburg, OR",6:45,-7,68,173
310M100US11940,11940,"Athens, TN Micro Area","Athens, TN",7:11,-36,44,120
310M100US36220,36220,"Odessa, TX Metro Area","Odessa, TX",7:22,-29,31,81
310M100US44540,44540,"Sterling, CO Micro Area","Sterling, CO",6:25,15,84,188
310M100US27260,27260,"Jacksonville, FL Metro Area","Jacksonville, FL",6:59,-2,60,133
310M100US28780,28780,"Kingsville, TX Micro Area","Kingsville, TX",7:04,-9,45,96
310M100US30220,30220,"Levelland, TX Micro Area","Levelland, TX",7:22,-27,30,92
310M100US44060,44060,"Spokane, WA Metro Area","Spokane, WA",6:20,31,95,185
310M100US21740,21740,"Evanston, WY Micro Area","Evanston, WY",6:55,-17,53,157
310M100US21820,21820,"Fairbanks, AK Metro Area","Fairbanks, AK",7:12,-29,42,118
310M100US47980,47980,"Watertown, SD Micro Area","Watertown, SD",7:00,-13,49,99
310M100US15980,15980,"Cape Coral-Fort Myers, FL Metro Area","Cape Coral, FL",7:01,-8,59,133
310M100US29780,29780,"Las Vegas, NM Micro Area","Las Vegas, NM",6:33,29,80,123
310M100US17980,17980,"Columbus, GA-AL Metro Area","Columbus, GA",7:13,-26,42,119
310M100US43900,43900,"Spartanburg, SC Metro Area","Spartanburg, SC",7:00,-1,57,137
310M100US32700,32700,"McPherson, KS Micro Area","McPherson, KS",7:03,-14,45,105
310M100US42660,42660,"Seattle-Tacoma-Bellevue, WA Metro Area","Seattle, WA",6:40,7,80,164
310M100US25940,25940,"Hilton Head Island-Beaufort, SC Micro Area","Hilton Head Island, SC",6:56,-4,59,128
310M100US48820,48820,"Willmar, MN Micro Area","Willmar, MN",6:51,2,59,137
310M100US24460,24460,"Great Bend, KS Micro Area","Great Bend, KS",7:07,-12,41,83
310M100US10980,10980,"Alpena, MI Micro Area","Alpena, MI",7:05,-16,45,125
310M100US33060,33060,"Miami, OK Micro Area","Miami, OK",6:52,-1,62,143
310M100US10900,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area","Allentown, PA",6:33,17,85,165
310M100US30300,30300,"Lewiston, ID-WA Metro Area","Lewiston, ID",6:19,22,91,162
310M100US33460,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area","Minneapolis, MN",6:44,13,75,152
310M100US15500,15500,"Burlington, NC Metro Area","Burlington, NC",6:50,9,65,146
310M100US29500,29500,"Lamesa, TX Micro Area","Lamesa, TX",7:20,-37,25,72
310M100US13420,13420,"Bemidji, MN Micro Area","Bemidji, MN",6:50,10,63,116
310M100US14660,14660,"Brainerd, MN Micro Area","Brainerd, MN",6:48,7,67,133
310M100US21900,21900,"Fairmont, WV Micro Area","Fairmont, WV",6:52,-2,67,167
310M100US25100,25100,"Guymon, OK Micro Area","Guymon, OK",7:18,-46,31,141
310M100US27900,27900,"Joplin, MO Metro Area","Joplin, MO",6:50,2,64,164
310M100US31620,31620,"Magnolia, AR Micro Area","Magnolia, AR",6:45,2,66,109
310M100US33220,33220,"Midland, MI Micro Area","Midland, MI",7:08,-8,47,109
310M100US19220,19220,"Danville, KY Micro Area","Danville, KY",7:11,-15,45,152
310M100US23820,23820,"Gardnerville Ranchos, NV Micro Area","Gardnerville Ranchos, NV",6:31,22,87,162
310M100US24940,24940,"Greenwood, SC Micro Area","Greenwood, SC",7:01,-3,53,110
310M100US20300,20300,"Dumas, TX Micro Area","Dumas, TX",7:20,-50,30,133
310M100US11020,11020,"Altoona, PA Metro Area","Altoona, PA",6:45,3,69,176
310M100US49340,49340,"Worcester, MA Metro Area","Worcester, MA",6:18,37,102,171
310M100US25720,25720,"Heber, UT Micro Area","Heber, UT",6:57,-3,62,129
310M100US23300,23300,"Freeport, IL Micro Area","Freeport, IL",6:30,18,83,222
310M100US26100,26100,"Holland-Grand Haven, MI Metro Area","Holland, MI",7:16,-23,40,134
310M100US39020,39020,"Portsmouth, OH Micro Area","Portsmouth, OH",7:04,-20,55,161
310M100US46300,46300,"Twin Falls, ID Micro Area","Twin Falls, ID",7:09,-16,42,110
310M100US15420,15420,"Burley, ID Micro Area","Burley, ID",7:07,-20,46,107
310M100US12780,12780,"Bartlesville, OK Micro Area","Bartlesville, OK",6:56,1,55,119
310M100US24260,24260,"Grand Island, NE Micro Area","Grand Island, NE",7:05,-23,46,122
310M100US45460,45460,"Terre Haute, IN Metro Area","Terre Haute, IN",7:21,-33,34,150
310M100US38300,38300,"Pittsburgh, PA Metro Area","Pittsburgh, PA",6:52,0,68,148
310M100US19340,19340,"Davenport-Moline-Rock Island, IA-IL Metro Area","Davenport, IA",6:34,12,81,172
310M100US27780,27780,"Johnstown, PA Metro Area","Johnstown, PA",6:47,-2,69,164
310M100US29260,29260,"La Grande, OR Micro Area","La Grande, OR",6:23,22,86,154
310M100US10820,10820,"Alexandria, MN Micro Area","Alexandria, MN",6:52,4,59,126
310M100US18100,18100,"Columbus, NE Micro Area","Columbus, NE",7:01,-16,49,179
310M100US17420,17420,"Cleveland, TN Metro Area","Cleveland, TN",7:12,-19,44,155
310M100US31900,31900,"Mansfield, OH Metro Area","Mansfield, OH",7:02,-14,53,175
310M100US15620,15620,"Cadillac, MI Micro Area","Cadillac, MI",7:13,-29,42,152
310M100US10500,10500,"Albany, GA Metro Area","Albany, GA",7:09,-10,46,116
310M100US18580,18580,"Corpus Christi, TX Metro Area","Corpus Christi, TX",7:03,-9,52,123
310M100US28300,28300,"Keene, NH Micro Area","Keene, NH",6:21,29,94,174
310M100US26140,26140,"Homosassa Springs, FL Micro Area","Homosassa Springs, FL",7:03,-10,56,131
310M100US23500,23500,"Gaffney, SC Micro Area","Gaffney, SC",6:59,-20,58,202
310M100US43620,43620,"Sioux Falls, SD Metro Area","Sioux Falls, SD",6:58,5,57,113
310M100US16180,16180,"Carson City, NV Metro Area","Carson City, NV",6:31,18,81,155
310M100US36420,36420,"Oklahoma City, OK Metro Area","Oklahoma City, OK",7:02,-3,57,130
310M100US17900,17900,"Columbia, SC Metro Area","Columbia, SC",6:57,6,63,126
310M100US29420,29420,"Lake Havasu City-Kingman, AZ Metro Area","Lake Havasu City, AZ",6:31,9,84,195
310M100US23780,23780,"Garden City, KS Micro Area","Garden City, KS",7:15,-31,36,114
310M100US15940,15940,"Canton-Massillon, OH Metro Area","Canton, OH",6:57,-5,60,171
310M100US16860,16860,"Chattanooga, TN-GA Metro Area","Chattanooga, TN",7:13,-15,47,125
310M100US21420,21420,"Enid, OK Micro Area","Enid, OK",7:04,-13,48,115
310M100US18660,18660,"Cortland, NY Micro Area","Cortland, NY",6:36,14,80,148
310M100US38900,38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area","Portland, OR",6:42,11,79,158
310M100US44100,44100,"Springfield, IL Metro Area","Springfield, IL",6:30,35,86,133
310M100US23660,23660,"Galesburg, IL Micro Area","Galesburg, IL",6:33,12,79,174
310M100US16740,16740,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area","Charlotte, NC",6:56,6,65,136
310M100US48780,48780,"Williston, ND Micro Area","Williston, ND",7:25,-40,25,68
310M100US35260,35260,"New Castle, PA Micro Area","New Castle, PA",6:53,-4,63,149
310M100US11620,11620,"Ardmore, OK Micro Area","Ardmore, OK",7:01,-17,54,118
310M100US19980,19980,"Dodge City, KS Micro Area","Dodge City, KS",7:12,-42,39,210
310M100US40100,40100,"Rio Grande City-Roma, TX Micro Area","Rio Grande City, TX",7:09,-10,45,94
310M100US44220,44220,"Springfield, OH Metro Area","Springfield, OH",7:07,-20,50,166
310M100US43580,43580,"Sioux City, IA-NE-SD Metro Area","Sioux City, IA",6:57,-6,57,178
310M100US33260,33260,"Midland, TX Metro Area","Midland, TX",7:21,-18,34,85
310M100US13900,13900,"Bismarck, ND Metro Area","Bismarck, ND",7:14,-11,40,92
310M100US20260,20260,"Duluth, MN-WI Metro Area","Duluth, MN",6:39,13,76,169
310M100US15220,15220,"Brownwood, TX Micro Area","Brownwood, TX",7:09,-15,43,88
310M100US46620,46620,"Uvalde, TX Micro Area","Uvalde, TX",7:12,-13,39,85
310M100US18340,18340,"Corbin, KY Micro Area","Corbin, KY",7:09,-19,47,137
310M100US39100,39100,"Poughkeepsie-Newburgh-Middletown, NY Metro Area","Poughkeepsie, NY",6:28,23,94,170
310M100US43780,43780,"South Bend-Mishawaka, IN-MI Metro Area","South Bend, IN",7:16,-23,41,132
310M100US41660,41660,"San Angelo, TX Metro Area","San Angelo, TX",7:15,-18,38,109
310M100US12060,12060,"Atlanta-Sandy Springs-Marietta, GA Metro Area","Atlanta, GA",7:10,-11,57,133
310M100US24500,24500,"Great Falls, MT Metro Area","Great Falls, MT",6:56,8,57,118
310M100US40460,40460,"Rockingham, NC Micro Area","Rockingham, NC",6:51,0,65,132
310M100US18300,18300,"Coos Bay, OR Micro Area","Coos Bay, OR",6:48,-2,67,161
310M100US14140,14140,"Bluefield, WV-VA Micro Area","Bluefield, WV",6:57,-3,60,135
310M100US32020,32020,"Marion, OH Micro Area","Marion, OH",7:04,-22,53,195
310M100US32060,32060,"Marion-Herrin, IL Micro Area","Marion, IL",6:28,31,89,152
310M100US11060,11060,"Altus, OK Micro Area","Altus, OK",7:10,-12,41,114
310M100US44180,44180,"Springfield, MO Metro Area","Springfield, MO",6:45,16,73,155
310M100US45140,45140,"Tahlequah, OK Micro Area","Tahlequah, OK",6:52,9,65,134
310M100US40660,40660,"Rome, GA Metro Area","Rome, GA",7:13,-14,44,142
310M100US31340,31340,"Lynchburg, VA Metro Area","Lynchburg, VA",6:49,7,69,155
310M100US41460,41460,"Salina, KS Micro Area","Salina, KS",7:02,-14,50,135
310M100US40180,40180,"Riverton, WY Micro Area","Riverton, WY",6:45,14,67,115
310M100US17140,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area","Cincinnati, OH",7:10,-12,52,132
