GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - 12:00 a.m. to 4:59 a.m.,Margin of Error; Total: - 12:00 a.m. to 4:59 a.m.,Estimate; Total: - 5:00 a.m. to 5:29 a.m.,Margin of Error; Total: - 5:00 a.m. to 5:29 a.m.,Estimate; Total: - 5:30 a.m. to 5:59 a.m.,Margin of Error; Total: - 5:30 a.m. to 5:59 a.m.,Estimate; Total: - 6:00 a.m. to 6:29 a.m.,Margin of Error; Total: - 6:00 a.m. to 6:29 a.m.,Estimate; Total: - 6:30 a.m. to 6:59 a.m.,Margin of Error; Total: - 6:30 a.m. to 6:59 a.m.,Estimate; Total: - 7:00 a.m. to 7:29 a.m.,Margin of Error; Total: - 7:00 a.m. to 7:29 a.m.,Estimate; Total: - 7:30 a.m. to 7:59 a.m.,Margin of Error; Total: - 7:30 a.m. to 7:59 a.m.,Estimate; Total: - 8:00 a.m. to 8:29 a.m.,Margin of Error; Total: - 8:00 a.m. to 8:29 a.m.,Estimate; Total: - 8:30 a.m. to 8:59 a.m.,Margin of Error; Total: - 8:30 a.m. to 8:59 a.m.,Estimate; Total: - 9:00 a.m. to 9:59 a.m.,Margin of Error; Total: - 9:00 a.m. to 9:59 a.m.,Estimate; Total: - 10:00 a.m. to 10:59 a.m.,Margin of Error; Total: - 10:00 a.m. to 10:59 a.m.,Estimate; Total: - 11:00 a.m. to 11:59 a.m.,Margin of Error; Total: - 11:00 a.m. to 11:59 a.m.,Estimate; Total: - 12:00 p.m. to 3:59 p.m.,Margin of Error; Total: - 12:00 p.m. to 3:59 p.m.,Estimate; Total: - 4:00 p.m. to 11:59 p.m.,Margin of Error; Total: - 4:00 p.m. to 11:59 p.m.
310M100US18620,18620,"Corsicana, TX Micro Area",19713,490,1522,263,952,208,1080,234,1711,321,2156,319,3181,391,2513,315,1451,265,829,208,928,210,169,75,270,102,1510,260,1441,261
310M100US18660,18660,"Cortland, NY Micro Area",21245,566,849,165,795,192,1005,152,1824,187,2215,293,2697,277,3824,315,2106,266,1041,203,827,160,473,148,254,84,1743,267,1592,241
310M100US18700,18700,"Corvallis, OR Metro Area",36045,838,437,146,942,185,1541,309,1838,275,2931,348,3957,455,6293,516,4754,398,3068,381,3257,404,1273,274,543,151,2940,402,2271,296
310M100US18740,18740,"Coshocton, OH Micro Area",14491,465,1182,171,773,192,1237,196,1556,201,1454,192,1334,184,1652,204,1191,229,595,133,655,117,303,100,157,75,1344,222,1058,217
310M100US18820,18820,"Crawfordsville, IN Micro Area",16431,509,653,145,626,162,812,155,1701,242,1904,240,2212,267,2458,295,1124,201,528,124,923,204,336,128,154,87,1141,195,1859,266
310M100US18860,18860,"Crescent City, CA Micro Area",8593,410,244,79,217,126,500,133,416,128,762,211,830,190,1588,260,894,196,471,151,648,211,404,130,99,72,804,214,716,201
310M100US18880,18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",85793,1205,3664,487,4389,517,5688,613,9596,786,10438,793,12787,873,8757,631,7242,643,3665,484,4278,545,2337,421,950,243,6474,607,5528,537
310M100US18900,18900,"Crossville, TN Micro Area",19364,768,1022,248,798,169,816,237,1755,317,3753,402,3306,432,2304,419,1205,242,493,150,565,158,474,188,142,103,1484,324,1247,271
310M100US18940,18940,"Crowley, LA Micro Area",24322,782,2374,378,1400,306,1496,276,2398,385,2686,416,4033,434,3197,440,2051,368,465,170,601,168,201,99,114,82,1693,298,1613,326
310M100US18980,18980,"Cullman, AL Micro Area",31856,941,2723,366,1930,322,2841,409,3770,461,2799,364,4678,488,4063,409,2041,354,748,211,1112,230,490,166,272,116,2568,403,1821,286
310M100US19020,19020,"Culpeper, VA Micro Area",20099,610,1970,336,987,224,1311,282,1963,284,2107,401,3231,420,2461,358,1757,284,773,210,777,198,336,152,182,101,1199,332,1045,242
310M100US19060,19060,"Cumberland, MD-WV Metro Area",39821,1039,1918,295,1623,255,2286,312,2972,384,4524,499,4200,437,4644,415,3414,316,2088,281,1937,271,921,206,501,143,4819,493,3974,517
310M100US19100,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",2907747,8657,104758,2553,105488,2665,134918,2768,275856,4332,290147,3646,473294,5656,373832,3926,327441,4819,152736,2845,189888,3238,81329,2310,32494,1668,177979,3059,187587,3586
310M100US19140,19140,"Dalton, GA Metro Area",57842,1280,1305,268,828,214,2098,311,5759,535,7323,693,10520,761,8020,769,4683,498,2363,341,1840,329,1144,295,460,173,4588,479,6911,679
310M100US19180,19180,"Danville, IL Metro Area",31778,725,1498,216,1017,209,1615,219,3464,342,3734,324,4667,413,3925,317,2842,315,1000,208,1240,227,519,144,249,116,2863,372,3145,380
310M100US19220,19220,"Danville, KY Micro Area",20223,584,747,194,647,155,968,236,1717,293,1798,311,3514,393,2578,285,1895,249,920,174,904,192,628,154,217,96,1669,278,2021,251
310M100US19260,19260,"Danville, VA Metro Area",42753,996,1779,305,1556,275,2282,322,3486,375,4793,338,4916,446,6234,570,4380,377,1722,284,1981,326,1106,225,610,211,3147,366,4761,474
310M100US19300,19300,"Daphne-Fairhope-Foley, AL Micro Area",76983,1159,3232,453,3160,480,4320,528,8531,824,9322,784,13141,1037,10146,784,7066,682,2396,392,3890,545,1613,325,640,227,4488,602,5038,592
310M100US19340,19340,"Davenport-Moline-Rock Island, IA-IL Metro Area",174848,1597,8750,529,6953,504,10428,702,13707,658,18734,825,21484,992,24642,954,17521,749,7016,467,12441,924,3757,423,1864,249,13760,720,13791,741
310M100US19380,19380,"Dayton, OH Metro Area",363332,2393,12856,691,10043,742,16465,890,26860,1228,39752,1210,49975,1848,51544,1543,36592,1381,19904,948,20940,944,10129,687,5611,622,29747,1174,32914,1172
310M100US19460,19460,"Decatur, AL Metro Area",63923,1231,3856,499,3918,381,4811,478,7050,660,7547,531,9527,735,7048,586,5403,532,2042,339,2428,374,1087,248,587,169,4364,473,4255,461
310M100US19500,19500,"Decatur, IL Metro Area",47105,855,1771,274,1462,223,2554,316,4264,436,5752,419,5948,471,8028,491,3363,352,1900,240,1810,297,1269,269,583,144,4321,389,4080,416
310M100US19540,19540,"Decatur, IN Micro Area",14469,428,698,181,784,171,1388,257,1578,344,1561,239,1857,262,2181,280,937,212,620,156,359,92,327,107,143,75,901,169,1135,198
310M100US19580,19580,"Defiance, OH Micro Area",16971,423,682,148,664,167,1215,220,1578,212,1713,261,2134,293,2371,267,1290,167,607,131,440,131,252,95,340,102,1663,237,2022,275
310M100US19620,19620,"Del Rio, TX Micro Area",19005,675,1050,326,626,212,609,220,1201,206,2603,398,3163,461,3496,438,1314,254,669,210,867,256,445,160,423,167,1234,261,1305,280
310M100US19660,19660,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",189540,2619,6796,778,5098,656,7406,654,15146,1029,19383,1144,29263,1394,25469,1325,23030,1287,9937,914,12529,1068,5921,654,2566,416,13552,942,13444,979
310M100US19700,19700,"Deming, NM Micro Area",8178,468,721,196,315,93,434,147,675,223,807,188,960,266,1268,249,1255,286,322,120,502,167,83,48,29,28,422,146,385,146
310M100US19740,19740,"Denver-Aurora-Broomfield, CO Metro Area",1213390,4499,45374,1757,40045,1448,59485,1509,113886,2100,133728,2936,188054,2798,149226,2770,131582,2312,66058,1621,91076,2537,34701,1544,15304,913,75481,1896,69390,1998
310M100US19760,19760,"DeRidder, LA Micro Area",14134,393,1578,257,790,187,1381,258,1361,210,1588,228,2499,315,1439,239,846,144,298,100,560,167,249,70,65,34,541,119,939,195
310M100US19780,19780,"Des Moines-West Des Moines, IA Metro Area",286545,1777,7797,659,7118,492,12349,604,22724,906,36785,1452,52167,1536,48780,1307,26013,1083,12745,722,13013,704,6873,589,3417,452,17785,1011,18979,987
310M100US19820,19820,"Detroit-Warren-Livonia, MI Metro Area",1744571,6566,63584,1918,58691,1684,81374,1714,141018,1964,165429,2832,239665,2944,210431,2621,201545,3151,110821,2130,118113,2688,52807,1477,26202,1055,143249,2677,131642,2319
310M100US19860,19860,"Dickinson, ND Micro Area",13505,354,624,114,555,125,997,186,1061,177,1726,276,1570,248,2720,280,1219,190,568,132,370,100,320,114,101,51,815,152,859,157
310M100US19900,19900,"Dillon, SC Micro Area",10520,553,647,208,307,106,402,155,801,195,1439,242,1415,246,1548,277,1006,242,214,94,372,115,204,121,85,57,1309,332,771,216
310M100US19940,19940,"Dixon, IL Micro Area",15076,415,1100,197,594,135,1041,186,1436,234,2134,256,1734,219,1937,246,1178,203,473,160,530,127,350,153,89,49,1308,232,1172,248
310M100US19980,19980,"Dodge City, KS Micro Area",15622,556,1324,272,889,262,868,211,1018,203,1107,237,1828,306,2338,315,1138,214,485,135,588,164,257,118,127,111,2004,335,1651,399
310M100US20020,20020,"Dothan, AL Metro Area",59513,811,3162,288,2592,287,3382,295,5869,379,8931,475,9053,465,8715,441,3843,329,1840,215,2181,217,1254,182,569,99,4121,326,4001,301
310M100US20060,20060,"Douglas, GA Micro Area",18288,817,1450,277,776,242,652,175,1611,271,1747,296,3264,370,3221,384,1265,291,669,176,633,182,166,81,108,71,1306,277,1420,344
310M100US20100,20100,"Dover, DE Metro Area",70811,1177,3604,501,2407,354,3595,393,6960,619,7431,618,11036,757,9644,714,5590,560,2230,287,3266,418,1943,414,1037,209,5926,510,6142,529
310M100US20140,20140,"Dublin, GA Micro Area",20662,724,731,172,796,180,1247,234,1602,278,2524,283,4550,445,2984,381,1689,334,851,174,688,175,322,136,106,63,1179,250,1393,244
310M100US20180,20180,"DuBois, PA Micro Area",33114,684,2830,297,1594,206,2090,234,2936,288,4645,472,4029,377,3581,350,2537,326,1512,218,1480,269,771,171,268,79,2526,282,2315,257
310M100US20220,20220,"Dubuque, IA Metro Area",47052,758,2012,299,1289,207,2979,331,3680,341,5763,379,6450,490,7519,447,3943,385,1730,236,2330,298,1166,224,618,158,4108,402,3465,366
310M100US20260,20260,"Duluth, MN-WI Metro Area",125175,1173,4167,309,3958,327,6717,421,10352,534,14362,682,16066,715,20449,786,11092,522,5367,402,6199,435,3331,365,1674,233,11010,575,10431,511
310M100US20300,20300,"Dumas, TX Micro Area",9787,397,405,151,590,199,677,221,963,216,1017,204,792,149,1588,264,999,194,221,149,237,89,258,105,102,71,1123,194,815,223
310M100US20340,20340,"Duncan, OK Micro Area",18298,577,831,154,725,152,1395,209,1512,234,2074,309,2884,272,3105,334,1588,211,571,108,708,174,358,114,99,62,1054,198,1394,237
310M100US20380,20380,"Dunn, NC Micro Area",46373,906,2295,318,2919,427,3072,351,5574,450,6296,539,7430,541,4769,377,4214,440,1576,245,1373,267,1037,309,232,88,2772,286,2814,363
310M100US20420,20420,"Durango, CO Micro Area",24549,624,750,190,477,138,1098,231,1823,255,2390,358,3463,486,5486,454,2559,315,1183,224,1841,298,804,188,367,130,1533,296,775,150
310M100US20460,20460,"Durant, OK Micro Area",17270,563,710,149,522,128,1063,193,1845,286,1598,254,2443,373,3349,308,1300,252,647,199,824,173,232,81,186,85,1232,215,1319,227
310M100US20500,20500,"Durham-Chapel Hill, NC Metro Area",229046,2225,5160,547,5017,554,7137,635,15747,899,22005,1145,32048,1189,33675,1076,32586,1375,18112,882,17326,840,7456,631,3831,463,14896,922,14050,897
310M100US20540,20540,"Dyersburg, TN Micro Area",15687,661,854,190,528,141,924,219,1389,264,2090,350,2501,428,2462,381,1113,253,556,183,538,197,276,164,157,116,1018,231,1281,283
310M100US20580,20580,"Eagle Pass, TX Micro Area",18821,718,841,236,794,222,560,199,1014,246,1005,242,2036,307,3425,482,2845,425,985,225,1345,256,619,173,318,128,1308,270,1726,310
310M100US20620,20620,"East Liverpool-Salem, OH Micro Area",43854,976,2647,366,2532,391,3102,350,4253,420,4618,401,4991,420,4894,442,3002,343,2011,259,2000,317,941,169,327,113,4497,505,4039,442
310M100US20660,20660,"Easton, MD Micro Area",16323,453,733,184,428,182,627,167,1260,234,2017,265,1817,291,2729,286,2085,273,1109,232,1212,275,663,163,209,82,695,178,739,189
310M100US20700,20700,"East Stroudsburg, PA Micro Area",71504,1602,7413,715,3766,418,4408,601,6532,666,7109,611,6563,717,5815,680,5780,573,3289,430,4924,710,2087,499,1176,269,6772,609,5870,614
310M100US20740,20740,"Eau Claire, WI Metro Area",79001,1069,3903,413,3127,319,4929,444,5558,469,8414,472,10881,588,11311,722,5890,467,2720,286,3706,475,1818,281,1183,178,8493,586,7068,538
310M100US20780,20780,"Edwards, CO Micro Area",32457,863,620,200,444,160,1186,363,3160,574,3354,533,3973,575,5173,601,3911,577,2161,467,3486,522,1132,334,430,275,2351,596,1076,335
310M100US20820,20820,"Effingham, IL Micro Area",16327,386,408,92,420,114,733,136,1274,182,2222,255,3064,297,3234,316,1231,198,400,101,408,105,256,87,183,88,1359,236,1135,196
310M100US20900,20900,"El Campo, TX Micro Area",17934,492,1296,263,944,222,958,189,1511,270,2338,334,3272,429,3063,373,1818,314,369,113,573,184,132,62,185,130,766,252,709,196
310M100US20940,20940,"El Centro, CA Metro Area",54211,1255,6153,657,3795,490,3380,406,3723,448,4291,499,6167,583,8267,716,4238,483,1932,358,2877,421,1594,310,811,213,3787,481,3196,367
310M100US20980,20980,"El Dorado, AR Micro Area",16384,505,917,193,493,151,973,203,1591,228,2054,243,2482,311,2939,399,1211,225,479,148,662,177,209,91,169,81,1292,290,913,209
310M100US21020,21020,"Elizabeth City, NC Micro Area",26582,733,1430,279,1174,265,1513,258,2931,381,2962,431,4113,494,3980,478,2107,308,1092,240,1258,315,532,168,289,115,1485,264,1716,334
310M100US21060,21060,"Elizabethtown, KY Metro Area",50528,1034,2465,367,2394,399,3723,440,4853,451,6142,473,7717,545,6545,584,4197,449,2099,294,2119,315,869,182,582,161,3291,413,3532,455
310M100US21120,21120,"Elk City, OK Micro Area",9504,491,317,124,259,112,532,150,850,254,1063,293,1013,285,1894,296,985,270,525,180,591,177,196,89,158,117,524,191,597,226
310M100US21140,21140,"Elkhart-Goshen, IN Metro Area",85031,1136,10819,814,5928,602,7451,693,5646,547,7997,720,10223,770,10791,793,5953,465,2832,369,2978,408,1795,315,624,191,6333,568,5661,612
310M100US21220,21220,"Elko, NV Micro Area",24779,605,3796,437,2388,339,1707,276,1792,330,2160,309,2016,306,2592,328,1619,346,827,204,1026,211,415,167,152,94,1737,298,2552,344
310M100US21260,21260,"Ellensburg, WA Micro Area",17409,694,1091,218,601,147,742,199,1158,211,1568,332,1759,274,3033,371,1588,318,1205,269,953,207,532,169,293,103,1553,360,1333,259
310M100US21300,21300,"Elmira, NY Metro Area",37508,920,1550,239,873,214,1500,235,3143,310,3621,431,6555,532,5984,535,3669,383,1463,295,1394,238,689,156,594,197,3631,433,2842,384
310M100US21340,21340,"El Paso, TX Metro Area",314375,2865,12861,937,12702,902,16998,897,27407,1510,29824,1185,51933,1884,40660,1810,33152,1432,13517,954,18337,1058,8641,710,4758,554,22113,1140,21472,1139
310M100US21380,21380,"Emporia, KS Micro Area",17351,535,950,223,636,168,1183,233,999,207,1587,231,1634,230,2485,271,1677,250,832,230,727,156,487,164,281,129,2231,313,1642,242
310M100US21420,21420,"Enid, OK Micro Area",27721,633,1073,240,932,214,1531,316,2265,331,2515,289,3947,411,4941,514,3041,424,960,226,1713,332,546,137,297,125,2240,366,1720,358
310M100US21460,21460,"Enterprise-Ozark, AL Micro Area",41122,830,2927,371,2495,295,3154,355,3572,339,4978,410,6729,538,5214,423,2283,311,932,188,1349,221,753,148,412,134,2850,272,3474,423
310M100US21500,21500,"Erie, PA Metro Area",121882,1276,4040,355,2632,315,5385,467,9225,653,14562,790,16276,844,18655,869,11532,756,6152,469,5712,507,3000,377,1573,244,11643,656,11495,649
310M100US21540,21540,"Escanaba, MI Micro Area",14955,491,564,122,291,70,645,134,978,144,1895,201,1878,222,2482,313,1279,199,703,143,768,150,272,87,192,65,1528,254,1480,203
310M100US21580,21580,"Espanola, NM Micro Area",14939,625,237,86,566,183,870,200,1466,238,2087,328,2545,337,2793,327,1235,189,634,135,795,181,306,108,155,88,675,162,575,152
310M100US21640,21640,"Eufaula, AL-GA Micro Area",9543,505,622,192,336,103,598,136,1307,191,1346,224,1435,230,846,148,329,102,229,93,479,180,174,77,114,100,838,183,890,219
310M100US21660,21660,"Eugene-Springfield, OR Metro Area",143312,2173,6246,500,3207,431,5291,499,8343,581,13783,826,17562,809,22270,1010,16722,895,9527,650,10896,815,5151,501,2733,348,11906,915,9675,706
310M100US21700,21700,"Eureka-Arcata-Fortuna, CA Micro Area",54138,1285,2254,385,1115,252,1847,285,2702,365,3366,379,6114,599,9377,707,7617,661,4068,494,4907,408,2127,360,918,244,4255,540,3471,484
310M100US21740,21740,"Evanston, WY Micro Area",9731,407,544,150,301,95,486,134,1029,231,1011,202,1110,230,1483,253,728,163,406,138,560,161,417,177,145,95,696,175,815,179
310M100US21780,21780,"Evansville, IN-KY Metro Area",163987,1585,7976,539,6437,580,10670,670,16789,740,19992,948,22920,833,21853,927,10875,668,5014,469,6126,491,3760,416,1632,277,15442,759,14501,796
310M100US21820,21820,"Fairbanks, AK Metro Area",46996,1088,1534,373,1508,319,3663,441,4623,537,4435,518,5648,517,8035,729,3644,429,2666,457,3015,511,1335,330,645,187,2949,457,3296,479
310M100US21860,21860,"Fairmont, MN Micro Area",9612,298,331,112,318,99,607,170,713,109,1248,191,1479,185,1735,195,757,172,382,108,246,85,263,112,51,28,744,154,738,158
310M100US21900,21900,"Fairmont, WV Micro Area",23774,550,1052,233,901,184,1254,206,2002,283,2649,294,3080,332,3407,366,1939,273,1214,143,1076,209,750,220,257,106,1970,289,2223,240
310M100US21940,21940,"Fajardo, PR Metro Area",20490,708,1702,241,1334,227,1204,250,1842,295,2175,298,3461,385,2399,314,1229,260,570,160,776,221,420,147,435,152,1536,280,1407,249
310M100US21980,21980,"Fallon, NV Micro Area",10096,526,433,170,427,148,585,154,1130,253,1309,269,1490,244,1840,317,810,233,322,128,272,107,151,79,68,45,698,185,561,180
310M100US22020,22020,"Fargo, ND-MN Metro Area",114932,1034,2765,351,2066,295,4969,560,6659,551,12945,710,17967,786,23089,1022,10713,759,5580,536,5467,518,2893,402,1470,297,9146,598,9203,617
310M100US22060,22060,"Faribault-Northfield, MN Micro Area",28609,893,1436,209,1341,258,2058,285,2754,298,2885,293,3775,366,3754,312,2315,259,1062,165,1230,206,678,156,394,114,2836,321,2091,275
310M100US22100,22100,"Farmington, MO Micro Area",24034,690,1785,313,1471,291,1429,276,2307,374,2500,315,3252,442,3450,377,1289,238,751,217,719,186,775,248,154,79,2144,325,2008,327
310M100US22140,22140,"Farmington, NM Metro Area",50381,1079,2841,397,2884,416,4156,468,5224,487,5947,505,7055,581,7102,650,3789,533,1605,248,2378,363,1434,322,535,165,2551,432,2880,355
310M100US22180,22180,"Fayetteville, NC Metro Area",156708,1727,8531,735,11172,757,13274,737,15286,837,15062,815,23502,931,18829,972,12550,761,6549,578,7155,617,3295,473,2093,370,8510,584,10900,723
310M100US22220,22220,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",203407,1970,7807,597,7202,670,9419,610,18033,1114,24222,1309,38859,1657,31050,1165,16292,1186,6685,516,9047,713,4434,589,2198,448,13798,908,14361,846
310M100US22260,22260,"Fergus Falls, MN Micro Area",25436,403,895,114,1028,112,1484,146,2092,183,2754,241,3588,243,4488,298,2488,236,1111,150,1005,147,595,124,131,51,1900,215,1877,195
310M100US22280,22280,"Fernley, NV Micro Area",18267,881,1448,331,779,235,1004,234,2603,446,1522,398,3027,550,2206,399,1094,320,375,176,439,161,462,221,393,148,1653,385,1262,268
310M100US22300,22300,"Findlay, OH Micro Area",34646,748,1348,265,1133,279,2394,337,2773,279,3250,375,4357,413,5281,427,2559,376,1389,226,1813,285,619,191,620,176,3317,369,3793,432
310M100US22340,22340,"Fitzgerald, GA Micro Area",9042,563,467,138,299,145,371,143,849,230,989,244,1701,228,1586,298,791,196,150,71,444,246,149,88,48,53,418,174,780,213
310M100US22380,22380,"Flagstaff, AZ Metro Area",59839,1219,2717,435,1865,271,2520,320,3833,441,5387,590,6853,568,9909,729,5581,521,2889,367,5000,668,2315,510,755,216,6196,667,4019,454
310M100US22420,22420,"Flint, MI Metro Area",152970,1918,6668,546,6115,608,7856,600,12031,783,13910,706,21045,1034,19206,902,14810,749,7909,620,9270,690,4188,509,1926,290,14492,803,13544,842
310M100US22500,22500,"Florence, SC Metro Area",81475,1246,3291,437,2219,332,4163,434,6856,552,8789,676,13782,799,12352,561,8782,595,4223,471,3983,546,2037,316,706,176,4610,531,5682,571
310M100US22520,22520,"Florence-Muscle Shoals, AL Metro Area",58880,995,3021,483,2865,369,3429,421,6312,500,6274,571,8623,556,8938,676,4263,451,1872,336,2265,351,1153,248,527,169,4590,602,4748,458
310M100US22540,22540,"Fond du Lac, WI Metro Area",50020,587,3185,299,2914,247,3684,274,4667,296,6083,446,6426,404,5632,417,3330,308,1452,237,1794,285,868,163,518,138,5219,440,4248,388
310M100US22580,22580,"Forest City, NC Micro Area",23853,716,912,222,721,216,1360,247,2217,350,2631,360,3343,422,3593,437,2268,298,1031,260,1303,254,547,161,153,84,1703,313,2071,305
310M100US22620,22620,"Forrest City, AR Micro Area",8996,780,969,216,415,144,379,141,703,181,1203,237,1499,273,1126,202,600,149,260,122,428,178,117,63,48,40,666,193,583,174
310M100US22660,22660,"Fort Collins-Loveland, CO Metro Area",142454,1514,3836,375,3971,497,6937,643,10502,762,14048,805,20043,1127,21961,1136,14462,848,10169,737,10793,836,4212,486,1551,272,10282,857,9687,738
310M100US22700,22700,"Fort Dodge, IA Micro Area",16936,421,679,162,630,137,907,161,1520,280,2151,271,1910,206,2950,275,1304,214,527,135,702,162,212,97,252,118,1590,235,1602,262
310M100US22780,22780,"Fort Leonard Wood, MO Micro Area",18296,721,2063,312,1690,320,1868,408,1909,348,2249,393,2429,370,1402,258,964,226,566,150,815,259,147,67,302,123,900,239,992,279
310M100US22800,22800,"Fort Madison-Keokuk, IA-MO Micro Area",18536,399,1246,216,1042,166,915,162,1710,226,2138,226,2130,228,2548,253,1559,250,470,103,383,95,464,128,192,94,2155,256,1584,220
310M100US22820,22820,"Fort Morgan, CO Micro Area",11976,463,967,205,793,190,669,158,939,206,1332,254,1899,222,1670,250,812,194,229,82,361,126,340,120,88,47,1063,259,814,207
310M100US22840,22840,"Fort Payne, AL Micro Area",26730,880,2173,319,2288,450,1996,381,3144,446,2817,335,4011,518,2926,378,1614,277,523,159,861,227,389,160,141,75,2135,407,1712,304
310M100US22860,22860,"Fort Polk South, LA Micro Area",22526,467,1965,239,1654,211,2761,306,3169,407,2292,228,3073,285,2109,221,1246,202,793,186,701,125,506,140,169,57,998,177,1090,204
310M100US22900,22900,"Fort Smith, AR-OK Metro Area",117787,1844,5897,629,4495,459,6402,583,10949,642,12615,961,18429,945,18787,962,8380,656,3850,518,4847,480,2588,407,1168,253,10054,801,9326,689
310M100US22980,22980,"Fort Valley, GA Micro Area",10960,684,555,189,751,214,527,190,891,204,1211,244,1682,331,1396,272,776,200,366,130,679,273,295,154,251,125,679,173,901,221
310M100US23060,23060,"Fort Wayne, IN Metro Area",183535,1489,7031,521,5566,484,9235,670,14736,854,24139,986,23733,1089,31649,1208,13201,661,7928,625,8595,605,4927,459,2326,339,14925,739,15544,776
310M100US23140,23140,"Frankfort, IN Micro Area",14260,434,740,163,849,187,1076,224,1687,302,1230,164,1831,224,1438,222,1090,221,396,113,308,101,411,148,117,68,1737,268,1350,194
310M100US23180,23180,"Frankfort, KY Micro Area",31945,687,794,259,839,221,1159,242,2513,380,3600,453,5737,472,6406,471,2487,349,1254,274,1405,297,1023,205,472,175,1676,252,2580,365
310M100US23240,23240,"Fredericksburg, TX Micro Area",10700,504,462,180,256,116,467,152,608,154,955,312,1801,226,2173,342,1060,218,398,154,956,316,457,193,105,60,516,164,486,155
310M100US23300,23300,"Freeport, IL Micro Area",20332,540,687,139,830,187,1024,175,1732,256,2201,288,2866,313,2840,272,1700,244,683,153,703,162,370,129,166,71,2329,294,2201,334
310M100US23340,23340,"Fremont, NE Micro Area",17581,479,953,211,598,166,1167,195,1766,261,2065,308,2263,311,2743,318,1525,207,567,117,543,135,344,123,72,50,1651,253,1324,244
310M100US23380,23380,"Fremont, OH Micro Area",27432,550,1465,222,845,175,2005,271,2509,297,3029,332,3322,441,2941,374,2229,553,1107,185,1044,216,466,163,133,62,2979,413,3358,342
310M100US23420,23420,"Fresno, CA Metro Area",332682,3092,18610,953,17536,1205,16360,897,30846,1513,31216,1499,51714,1596,40140,1450,36590,1449,12236,796,17001,1097,9304,809,4688,466,23425,1097,23016,1113
310M100US23460,23460,"Gadsden, AL Metro Area",37803,845,2597,396,1890,305,2795,338,4261,486,4586,433,5207,455,4222,477,2323,317,1080,222,1112,252,756,216,489,156,3019,388,3466,444
310M100US23500,23500,"Gaffney, SC Micro Area",19984,717,1110,209,949,287,1093,189,1850,324,1805,272,2264,300,2916,437,1315,211,727,137,933,214,415,148,150,96,1832,370,2625,424
310M100US23540,23540,"Gainesville, FL Metro Area",114496,1801,2833,388,2100,372,4125,520,6817,602,9979,778,17147,1111,17140,1051,11368,881,7955,748,9998,783,5064,629,2044,430,8863,810,9063,902
310M100US23580,23580,"Gainesville, GA Metro Area",75540,1264,2443,401,2891,449,3325,458,7143,630,7135,612,15798,1117,9430,668,6609,650,3356,429,4303,545,1996,324,328,135,4755,549,6028,633
310M100US23620,23620,"Gainesville, TX Micro Area",16627,534,1327,250,794,189,910,197,1517,283,1784,285,2183,291,2365,287,1422,335,560,193,596,134,357,118,170,134,1450,260,1192,264
310M100US23660,23660,"Galesburg, IL Micro Area",28943,700,1649,237,917,158,1781,281,2066,233,3026,345,3669,267,4152,294,2788,366,1347,263,1274,213,589,158,296,96,2943,285,2446,330
310M100US23700,23700,"Gallup, NM Micro Area",20609,822,660,178,635,183,515,171,1570,317,2040,385,4311,380,5317,596,1808,326,622,133,671,209,546,217,154,129,779,205,981,232
310M100US23780,23780,"Garden City, KS Micro Area",17756,431,1310,247,1290,310,465,153,990,220,1514,249,2160,293,3598,366,1496,252,520,141,916,287,283,96,420,158,1227,236,1567,301
310M100US23820,23820,"Gardnerville Ranchos, NV Micro Area",19638,656,828,194,481,132,932,208,1771,251,2117,329,2963,385,2590,363,1901,321,1434,249,1179,252,583,172,294,129,1371,280,1194,278
310M100US23860,23860,"Georgetown, SC Micro Area",20848,794,552,161,920,249,768,208,1442,276,2493,395,3147,415,2610,430,2309,396,1372,295,1691,328,534,174,330,139,1375,334,1305,290
310M100US23900,23900,"Gettysburg, PA Micro Area",48469,708,3510,342,2588,271,3667,394,5180,415,6544,475,5619,394,4966,352,3451,309,1825,245,1732,220,859,149,675,143,4066,356,3787,372
310M100US23940,23940,"Gillette, WY Micro Area",24367,566,2132,372,1806,325,2358,376,2420,329,3309,453,3508,414,2602,348,1211,268,1343,266,652,203,260,108,85,60,1008,211,1673,277
310M100US23980,23980,"Glasgow, KY Micro Area",21138,576,1562,324,817,177,1445,262,2912,330,3377,377,2824,276,2205,300,1348,281,434,153,535,157,380,111,193,74,1578,306,1528,240
310M100US24020,24020,"Glens Falls, NY Metro Area",56409,806,2496,307,2183,339,2979,393,4877,437,6346,414,7552,482,7869,471,5332,446,2839,301,2748,327,1141,215,716,140,5298,446,4033,430
